Well	Strain	Cycle	OD600	RFP	Time	Hour	OD600_fit	second_type	New Strain	Reps	RFP_norm
A1	s245s	3	0.084100000560284	15	3600	1	0.0109469642112658	FALSE	s245s	35	0
A1	s245s	5	0.085100002586842	18	7200	2	0.0176921412271786	FALSE	s245s	35	0
A1	s245s	7	0.087099999189377	18	10800	3	0.0284518769422366	FALSE	s245s	35	0
A1	s245s	9	0.096600003540516	19	14400	4	0.0453966677407479	FALSE	s245s	35	0.5
A1	s245s	11	0.11879999935627	19	18000	5	0.0715498980476246	FALSE	s245s	35	1
A1	s245s	13	0.17059999704361	21	21600	6	0.110687048120538	FALSE	s245s	35	2.5
A1	s245s	15	0.249699994921684	22	25200	7	0.166625932450111	FALSE	s245s	35	3.5
A1	s245s	17	0.328099995851517	23	28800	8	0.241548429228063	FALSE	s245s	35	5.5
A1	s245s	19	0.437400013208389	22	32400	9	0.333616253217417	FALSE	s245s	35	4.5
A1	s245s	21	0.556699991226196	23	36000	10	0.435493245220315	FALSE	s245s	35	5.5
A1	s245s	23	0.645500004291534	24	39600	11	0.535940058070679	FALSE	s245s	35	6.5
A1	s245s	25	0.711099982261658	25	43200	12	0.624319834803768	FALSE	s245s	35	7
A1	s245s	27	0.756099998950958	27	46800	13	0.694623358671777	FALSE	s245s	35	9.5
A1	s245s	29	0.79229998588562	27	50400	14	0.74619530252416	FALSE	s245s	35	10
A1	s245s	31	0.815999984741211	28	54000	15	0.781820922880745	FALSE	s245s	35	10
A1	s245s	33	0.850000023841858	30	57600	16	0.805421586741647	FALSE	s245s	35	12
A1	s245s	35	0.884299993515015	32	61200	17	0.820625413850511	FALSE	s245s	35	14
A1	s245s	37	0.925999999046326	32	64800	18	0.830244340436826	FALSE	s245s	35	15
A1	s245s	39	0.972199976444244	35	68400	19	0.836260429040633	FALSE	s245s	35	17
A1	s245s	41	1.00179994106293	38	72000	20	0.839996168972247	FALSE	s245s	35	20
A2	s245s	3	0.08669999986887	15	3600	1	0.00883161360824261	FALSE	s245s	35	0
A2	s245s	5	0.087099999189377	17	7200	2	0.0144848552526374	FALSE	s245s	35	-1
A2	s245s	7	0.088600002229214	18	10800	3	0.0236535442856969	FALSE	s245s	35	0
A2	s245s	9	0.096000000834465	19	14400	4	0.0383554533710363	FALSE	s245s	35	0.5
A2	s245s	11	0.116599999368191	20	18000	5	0.0615049118558366	FALSE	s245s	35	2
A2	s245s	13	0.161100000143051	20	21600	6	0.0969318663085847	FALSE	s245s	35	1.5
A2	s245s	15	0.236100003123283	22	25200	7	0.148851342625985	FALSE	s245s	35	3.5
A2	s245s	17	0.30919998884201	22	28800	8	0.220309175808658	FALSE	s245s	35	4.5
A2	s245s	19	0.408399999141693	23	32400	9	0.310602476569372	FALSE	s245s	35	5.5
A2	s245s	21	0.525900006294251	23	36000	10	0.413137140206459	FALSE	s245s	35	5.5
A2	s245s	23	0.624300003051758	24	39600	11	0.516358820790171	FALSE	s245s	35	6.5
A2	s245s	25	0.694800019264221	25	43200	12	0.608409301355918	FALSE	s245s	35	7
A2	s245s	27	0.755299985408783	27	46800	13	0.682035992299528	FALSE	s245s	35	9.5
A2	s245s	29	0.794099986553192	27	50400	14	0.735968711478753	FALSE	s245s	35	10
A2	s245s	31	0.816999971866608	29	54000	15	0.772982918417384	FALSE	s245s	35	11
A2	s245s	33	0.850199997425079	30	57600	16	0.797263812694325	FALSE	s245s	35	12
A2	s245s	35	0.884199976921082	32	61200	17	0.812723152434055	FALSE	s245s	35	14
A2	s245s	37	0.91619998216629	33	64800	18	0.822379540598795	FALSE	s245s	35	16
A2	s245s	39	0.95440000295639	34	68400	19	0.828339371198791	FALSE	s245s	35	16
A2	s245s	41	0.983399987220764	37	72000	20	0.83199055370836	FALSE	s245s	35	19
A3	s245s	3	0.084100000560284	15	3600	1	0.0116853152373875	FALSE	s245s	35	0
A3	s245s	5	0.084899999201298	17	7200	2	0.0185942767879269	FALSE	s245s	35	-1
A3	s245s	7	0.086800001561642	18	10800	3	0.0294483184952561	FALSE	s245s	35	0
A3	s245s	9	0.096000000834465	18	14400	4	0.0462944243022749	FALSE	s245s	35	-0.5
A3	s245s	11	0.116999998688698	20	18000	5	0.0719542879305835	FALSE	s245s	35	2
A3	s245s	13	0.170200005173683	21	21600	6	0.109942640643956	FALSE	s245s	35	2.5
A3	s245s	15	0.250400006771088	22	25200	7	0.163877907831112	FALSE	s245s	35	3.5
A3	s245s	17	0.326400011777878	22	28800	8	0.236073947409609	FALSE	s245s	35	4.5
A3	s245s	19	0.428700000047684	23	32400	9	0.325454173913063	FALSE	s245s	35	5.5
A3	s245s	21	0.541899979114533	24	36000	10	0.425999267584497	FALSE	s245s	35	6.5
A3	s245s	23	0.632600009441376	25	39600	11	0.52761090281553	FALSE	s245s	35	7.5
A3	s245s	25	0.70279997587204	26	43200	12	0.619766402734407	FALSE	s245s	35	8
A3	s245s	27	0.765799999237061	27	46800	13	0.69549504684498	FALSE	s245s	35	9.5
A3	s245s	29	0.806900024414063	28	50400	14	0.752839753709522	FALSE	s245s	35	11
A3	s245s	31	0.824100017547607	29	54000	15	0.793631949195913	FALSE	s245s	35	11
A3	s245s	33	0.863499999046326	31	57600	16	0.821376351465267	FALSE	s245s	35	13
A3	s245s	35	0.912899971008301	33	61200	17	0.839675304908674	FALSE	s245s	35	15
A3	s245s	37	0.952600002288818	34	64800	18	0.851501032702631	FALSE	s245s	35	17
A3	s245s	39	0.985199987888336	35	68400	19	0.859043094564514	FALSE	s245s	35	17
A3	s245s	41	1.01020002365112	37	72000	20	0.863812707556019	FALSE	s245s	35	19
A4	s245s	3	0.08669999986887	15	3600	1	0.0109213164752532	FALSE	s245s	35	0
A4	s245s	5	0.087300002574921	18	7200	2	0.0174781825372743	FALSE	s245s	35	0
A4	s245s	7	0.088899999856949	18	10800	3	0.0278400135150112	FALSE	s245s	35	0
A4	s245s	9	0.097800001502037	19	14400	4	0.0440175177962152	FALSE	s245s	35	0.5
A4	s245s	11	0.118100002408028	19	18000	5	0.0688028060673102	FALSE	s245s	35	1
A4	s245s	13	0.170000001788139	21	21600	6	0.105699453932234	FALSE	s245s	35	2.5
A4	s245s	15	0.24889999628067	22	25200	7	0.158339411179354	FALSE	s245s	35	3.5
A4	s245s	17	0.325399994850159	22	28800	8	0.229058095320417	FALSE	s245s	35	4.5
A4	s245s	19	0.420899987220764	23	32400	9	0.316763406055	FALSE	s245s	35	5.5
A4	s245s	21	0.527400016784668	24	36000	10	0.415356650059158	FALSE	s245s	35	6.5
A4	s245s	23	0.618799984455109	24	39600	11	0.514664082850435	FALSE	s245s	35	6.5
A4	s245s	25	0.684899985790253	26	43200	12	0.604221728414489	FALSE	s245s	35	8
A4	s245s	27	0.747200012207031	27	46800	13	0.677284413691778	FALSE	s245s	35	9.5
A4	s245s	29	0.794600009918213	28	50400	14	0.732169816245471	FALSE	s245s	35	11
A4	s245s	31	0.828000009059906	29	54000	15	0.770898122347421	FALSE	s245s	35	11
A4	s245s	33	0.84909999370575	31	57600	16	0.797034135797164	FALSE	s245s	35	13
A4	s245s	35	0.883800029754639	32	61200	17	0.81414572097895	FALSE	s245s	35	14
A4	s245s	37	0.919099986553192	33	64800	18	0.825127690274596	FALSE	s245s	35	16
A4	s245s	39	0.953400015830994	36	68400	19	0.832085810661653	FALSE	s245s	35	18
A4	s245s	41	0.979600012302399	37	72000	20	0.836458624431698	FALSE	s245s	35	19
A5	s245s	3	0.085199996829033	15	3600	1	0.00742752758878789	FALSE	s245s	35	0
A5	s245s	5	0.085799999535084	18	7200	2	0.0120649517359358	FALSE	s245s	35	0
A5	s245s	7	0.086999997496605	18	10800	3	0.019528907949825	FALSE	s245s	35	0
A5	s245s	9	0.092299997806549	19	14400	4	0.0314326307105735	FALSE	s245s	35	0.5
A5	s245s	11	0.107600003480911	19	18000	5	0.0501424075059977	FALSE	s245s	35	1
A5	s245s	13	0.137500002980232	20	21600	6	0.0788865564047505	FALSE	s245s	35	1.5
A5	s245s	15	0.198100000619888	21	25200	7	0.121535155780577	FALSE	s245s	35	2.5
A5	s245s	17	0.274500012397766	21	28800	8	0.181652902706374	FALSE	s245s	35	3.5
A5	s245s	19	0.358500003814697	22	32400	9	0.260547239379723	FALSE	s245s	35	4.5
A5	s245s	21	0.459899991750717	23	36000	10	0.354903981591443	FALSE	s245s	35	5.5
A5	s245s	23	0.559199988842011	24	39600	11	0.455992771951142	FALSE	s245s	35	6.5
A5	s245s	25	0.640999972820282	25	43200	12	0.552291101402925	FALSE	s245s	35	7
A5	s245s	27	0.709200024604797	27	46800	13	0.634289830714491	FALSE	s245s	35	9.5
A5	s245s	29	0.763300001621246	27	50400	14	0.697701199101225	FALSE	s245s	35	10
A5	s245s	31	0.805400013923645	29	54000	15	0.743182561586182	FALSE	s245s	35	11
A5	s245s	33	0.837999999523163	30	57600	16	0.77407154972155	FALSE	s245s	35	12
A5	s245s	35	0.859799981117249	32	61200	17	0.794280351774954	FALSE	s245s	35	14
A5	s245s	37	0.887499988079071	33	64800	18	0.807180319025812	FALSE	s245s	35	16
A5	s245s	39	0.927900016307831	34	68400	19	0.815285883981153	FALSE	s245s	35	16
A5	s245s	41	0.958700001239777	36	72000	20	0.82032853746089	FALSE	s245s	35	18
A6	s245s	3	0.085500001907349	15	3600	1	0.00803938856536663	FALSE	s245s	35	0
A6	s245s	5	0.085900001227856	17	7200	2	0.0130815414497202	FALSE	s245s	35	-1
A6	s245s	7	0.086999997496605	18	10800	3	0.021203562149355	FALSE	s245s	35	0
A6	s245s	9	0.093199998140335	19	14400	4	0.0341551800711749	FALSE	s245s	35	0.5
A6	s245s	11	0.109399996697903	19	18000	5	0.054479094032683	FALSE	s245s	35	1
A6	s245s	13	0.144899994134903	20	21600	6	0.0855813820039517	FALSE	s245s	35	1.5
A6	s245s	15	0.211899995803833	21	25200	7	0.131396455194092	FALSE	s245s	35	2.5
A6	s245s	17	0.290899991989136	22	28800	8	0.19522758810689	FALSE	s245s	35	4.5
A6	s245s	19	0.37610000371933	22	32400	9	0.277586208474279	FALSE	s245s	35	4.5
A6	s245s	21	0.480199992656708	23	36000	10	0.373929021109072	FALSE	s245s	35	5.5
A6	s245s	23	0.576799988746643	25	39600	11	0.474513885850438	FALSE	s245s	35	7.5
A6	s245s	25	0.654699981212616	25	43200	12	0.567795919375406	FALSE	s245s	35	7
A6	s245s	27	0.7189000248909	27	46800	13	0.645269269484201	FALSE	s245s	35	9.5
A6	s245s	29	0.767300009727478	28	50400	14	0.703930641092583	FALSE	s245s	35	11
A6	s245s	31	0.810500025749207	29	54000	15	0.745312693150566	FALSE	s245s	35	11
A6	s245s	33	0.831900000572205	31	57600	16	0.773069066667464	FALSE	s245s	35	13
A6	s245s	35	0.853299975395203	31	61200	17	0.791061789387268	FALSE	s245s	35	13
A6	s245s	37	0.888800024986267	32	64800	18	0.802468724759999	FALSE	s245s	35	15
A6	s245s	39	0.928399980068207	35	68400	19	0.809598743536643	FALSE	s245s	35	17
A6	s245s	41	0.954900026321411	37	72000	20	0.814016052759803	FALSE	s245s	35	19
A7	s245s	3	0.084299996495247	15	3600	1	0.00834704824555192	FALSE	s245s	35	0
A7	s245s	5	0.084700003266335	17	7200	2	0.0137016087345996	FALSE	s245s	35	-1
A7	s245s	7	0.085900001227856	18	10800	3	0.0223967449762994	FALSE	s245s	35	0
A7	s245s	9	0.0929000005126	18	14400	4	0.0363622246107479	FALSE	s245s	35	-0.5
A7	s245s	11	0.110600002110004	19	18000	5	0.0584013550976722	FALSE	s245s	35	1
A7	s245s	13	0.148699998855591	20	21600	6	0.0922339612566186	FALSE	s245s	35	1.5
A7	s245s	15	0.222599998116493	22	25200	7	0.142029717654523	FALSE	s245s	35	3.5
A7	s245s	17	0.305400013923645	21	28800	8	0.210958140698379	FALSE	s245s	35	3.5
A7	s245s	19	0.400700002908707	23	32400	9	0.29868515197682	FALSE	s245s	35	5.5
A7	s245s	21	0.507499992847443	23	36000	10	0.39913752039383	FALSE	s245s	35	5.5
A7	s245s	23	0.600300014019013	25	39600	11	0.50113866338108	FALSE	s245s	35	7.5
A7	s245s	25	0.671800017356873	26	43200	12	0.592826237166575	FALSE	s245s	35	8
A7	s245s	27	0.735000014305115	28	46800	13	0.666641371358258	FALSE	s245s	35	10.5
A7	s245s	29	0.780700027942658	28	50400	14	0.720970951028603	FALSE	s245s	35	11
A7	s245s	31	0.820699989795685	30	54000	15	0.758375910927682	FALSE	s245s	35	12
A7	s245s	33	0.832899987697601	31	57600	16	0.782959851694506	FALSE	s245s	35	13
A7	s245s	35	0.865000009536743	32	61200	17	0.798627794336025	FALSE	s245s	35	14
A7	s245s	37	0.899500012397766	34	64800	18	0.808418392967382	FALSE	s245s	35	17
A7	s245s	39	0.933300018310547	35	68400	19	0.814461159082701	FALSE	s245s	35	17
A7	s245s	41	0.955600023269653	37	72000	20	0.818162334444349	FALSE	s245s	35	19
A8	s245s	3	0.088100001215935	15	3600	1	0.00602001958440412	FALSE	s245s	35	0
A8	s245s	5	0.087899997830391	17	7200	2	0.00993620238969457	FALSE	s245s	35	-1
A8	s245s	7	0.08839999884367	18	10800	3	0.0163485516012503	FALSE	s245s	35	0
A8	s245s	9	0.092299997806549	19	14400	4	0.0267617474167919	FALSE	s245s	35	0.5
A8	s245s	11	0.105400003492832	18	18000	5	0.0434472864434848	FALSE	s245s	35	0
A8	s245s	13	0.128600001335144	18	21600	6	0.0696184425720889	FALSE	s245s	35	-0.5
A8	s245s	15	0.182600006461144	19	25200	7	0.109323612117788	FALSE	s245s	35	0.5
A8	s245s	17	0.258700013160706	19	28800	8	0.16661908891835	FALSE	s245s	35	1.5
A8	s245s	19	0.344999998807907	19	32400	9	0.243593115729703	FALSE	s245s	35	1.5
A8	s245s	21	0.448599994182587	19	36000	10	0.33764052887125	FALSE	s245s	35	1.5
A8	s245s	23	0.546599984169006	19	39600	11	0.440085835239284	FALSE	s245s	35	1.5
A8	s245s	25	0.631099998950958	20	43200	12	0.538621655228589	FALSE	s245s	35	2
A8	s245s	27	0.699299991130829	21	46800	13	0.622683056275418	FALSE	s245s	35	3.5
A8	s245s	29	0.754899978637695	21	50400	14	0.68736335551686	FALSE	s245s	35	4
A8	s245s	31	0.798500001430511	22	54000	15	0.733288742101999	FALSE	s245s	35	4
A8	s245s	33	0.835300028324127	23	57600	16	0.764068970595309	FALSE	s245s	35	5
A8	s245s	35	0.852999985218048	23	61200	17	0.783908671548967	FALSE	s245s	35	5
A8	s245s	37	0.879800021648407	24	64800	18	0.796376587723861	FALSE	s245s	35	7
A8	s245s	39	0.916700005531311	25	68400	19	0.804087478213503	FALSE	s245s	35	7
A8	s245s	41	0.947899997234344	27	72000	20	0.808809249990067	FALSE	s245s	35	9
A9	s245s	3	0.086999997496605	15	3600	1	0.00577364166540712	FALSE	s245s	35	0
A9	s245s	5	0.08669999986887	18	7200	2	0.00967951706968736	FALSE	s245s	35	0
A9	s245s	7	0.087499998509884	18	10800	3	0.0161744929373367	FALSE	s245s	35	0
A9	s245s	9	0.092699997127056	19	14400	4	0.0268809906972014	FALSE	s245s	35	0.5
A9	s245s	11	0.106799997389317	19	18000	5	0.0442785585088865	FALSE	s245s	35	1
A9	s245s	13	0.134299993515015	19	21600	6	0.0719004261591693	FALSE	s245s	35	0.5
A9	s245s	15	0.188999995589256	21	25200	7	0.114179584400819	FALSE	s245s	35	2.5
A9	s245s	17	0.268599987030029	22	28800	8	0.175401405698691	FALSE	s245s	35	4.5
A9	s245s	19	0.357100009918213	23	32400	9	0.257288779301747	FALSE	s245s	35	5.5
A9	s245s	21	0.462700009346008	24	36000	10	0.355920051922987	FALSE	s245s	35	6.5
A9	s245s	23	0.560699999332428	24	39600	11	0.460766272594315	FALSE	s245s	35	6.5
A9	s245s	25	0.645099997520447	26	43200	12	0.558406585858412	FALSE	s245s	35	8
A9	s245s	27	0.715099990367889	27	46800	13	0.638751570347247	FALSE	s245s	35	9.5
A9	s245s	29	0.763800024986267	28	50400	14	0.698398763168057	FALSE	s245s	35	11
A9	s245s	31	0.804000020027161	29	54000	15	0.739381895544587	FALSE	s245s	35	11
A9	s245s	33	0.841199994087219	31	57600	16	0.766065589462475	FALSE	s245s	35	13
A9	s245s	35	0.858699977397919	31	61200	17	0.782835311078868	FALSE	s245s	35	13
A9	s245s	37	0.878099977970123	33	64800	18	0.793141278361536	FALSE	s245s	35	16
A9	s245s	39	0.908399999141693	34	68400	19	0.799388030899605	FALSE	s245s	35	16
A9	s245s	41	0.933899998664856	36	72000	20	0.803142726968875	FALSE	s245s	35	18
A10	s245s	3	0.087600000202656	15	3600	1	0.0049275312188201	FALSE	s245s	35	0
A10	s245s	5	0.087999999523163	18	7200	2	0.0083942015144286	FALSE	s245s	35	0
A10	s245s	7	0.088699996471405	18	10800	3	0.0142573502134295	FALSE	s245s	35	0
A10	s245s	9	0.092699997127056	18	14400	4	0.0240948479073702	FALSE	s245s	35	-0.5
A10	s245s	11	0.105899997055531	19	18000	5	0.0403818387751637	FALSE	s245s	35	1
A10	s245s	13	0.132200002670288	19	21600	6	0.0667597398945108	FALSE	s245s	35	0.5
A10	s245s	15	0.181400001049042	21	25200	7	0.107994691617486	FALSE	s245s	35	2.5
A10	s245s	17	0.258300006389618	21	28800	8	0.169017340281706	FALSE	s245s	35	3.5
A10	s245s	19	0.350899994373322	22	32400	9	0.252374541601264	FALSE	s245s	35	4.5
A10	s245s	21	0.458499997854233	23	36000	10	0.354600153032271	FALSE	s245s	35	5.5
A10	s245s	23	0.568000018596649	24	39600	11	0.464603396464668	FALSE	s245s	35	6.5
A10	s245s	25	0.6564000248909	26	43200	12	0.567511673618168	FALSE	s245s	35	8
A10	s245s	27	0.732800006866455	28	46800	13	0.651916847339972	FALSE	s245s	35	10.5
A10	s245s	29	0.7814000248909	28	50400	14	0.713988674265587	FALSE	s245s	35	11
A10	s245s	31	0.819599986076355	30	54000	15	0.756068343184881	FALSE	s245s	35	12
A10	s245s	33	0.856400012969971	32	57600	16	0.783044261570345	FALSE	s245s	35	14
A10	s245s	35	0.877099990844727	32	61200	17	0.799723019992823	FALSE	s245s	35	14
A10	s245s	37	0.896600008010864	33	64800	18	0.809805492854579	FALSE	s245s	35	16
A10	s245s	39	0.925199985504151	35	68400	19	0.815817638481369	FALSE	s245s	35	17
A10	s245s	41	0.950999975204467	37	72000	20	0.819373457111161	FALSE	s245s	35	19
A11	s245s	3	0.084700003266335	15	3600	1	0.00496452042100202	FALSE	s245s	35	0
A11	s245s	5	0.085100002586842	18	7200	2	0.00852702114850122	FALSE	s245s	35	0
A11	s245s	7	0.086000002920628	19	10800	3	0.0146017512493039	FALSE	s245s	35	1
A11	s245s	9	0.090999998152256	18	14400	4	0.0248761813675328	FALSE	s245s	35	-0.5
A11	s245s	11	0.105700001120567	19	18000	5	0.04201637732177	FALSE	s245s	35	1
A11	s245s	13	0.136500000953674	20	21600	6	0.0699646653664829	FALSE	s245s	35	1.5
A11	s245s	15	0.18299999833107	21	25200	7	0.113882016158337	FALSE	s245s	35	2.5
A11	s245s	17	0.259400010108948	22	28800	8	0.179036270021489	FALSE	s245s	35	4.5
A11	s245s	19	0.359899997711182	23	32400	9	0.267893933312737	FALSE	s245s	35	5.5
A11	s245s	21	0.476599991321564	23	36000	10	0.376117481163818	FALSE	s245s	35	5.5
A11	s245s	23	0.59060001373291	25	39600	11	0.491148889175979	FALSE	s245s	35	7.5
A11	s245s	25	0.683700025081635	27	43200	12	0.597004802203945	FALSE	s245s	35	9
A11	s245s	27	0.756200015544891	28	46800	13	0.682254477147486	FALSE	s245s	35	10.5
A11	s245s	29	0.805499970912933	29	50400	14	0.743833844570028	FALSE	s245s	35	12
A11	s245s	31	0.849500000476837	31	54000	15	0.784906335730953	FALSE	s245s	35	13
A11	s245s	33	0.875400006771088	32	57600	16	0.810864117281804	FALSE	s245s	35	14
A11	s245s	35	0.893599987030029	33	61200	17	0.826714869191367	FALSE	s245s	35	15
A11	s245s	37	0.918500006198883	34	64800	18	0.836191454852027	FALSE	s245s	35	17
A11	s245s	39	0.952000021934509	36	68400	19	0.841785707454503	FALSE	s245s	35	18
A11	s245s	41	0.973800003528595	38	72000	20	0.845063413697451	FALSE	s245s	35	20
A12	empty	3	0.086199998855591	15	3600	1	0.00254266707686694		empty	2	0
A12	empty	5	0.086099997162819	18	7200	2	0.00212965250372716		empty	2	0
A12	empty	7	0.085799999535084	18	10800	3	0.00184429779565327		empty	2	0
A12	empty	9	0.085400000214577	19	14400	4	0.00163555155862272		empty	2	0.5
A12	empty	11	0.084899999201298	18	18000	5	0.00147638052550096		empty	2	0
A12	empty	13	0.084499999880791	18	21600	6	0.00135113118895439		empty	2	-0.5
A12	empty	15	0.084499999880791	18	25200	7	0.00125011193720166		empty	2	-0.5
A12	empty	17	0.083999998867512	18	28800	8	0.0011670013937862		empty	2	0.5
A12	empty	19	0.083800002932549	18	32400	9	0.00109750054879412		empty	2	0.5
A12	empty	21	0.083499997854233	17	36000	10	0.00103858385134926		empty	2	-0.5
A12	empty	23	0.083700001239777	17	39600	11	0.000988060150873927		empty	2	-0.5
A12	empty	25	0.083499997854233	18	43200	12	0.000944303574066629		empty	2	0
A12	empty	27	0.08330000191927	18	46800	13	0.000906082252679827		empty	2	0.5
A12	empty	29	0.083400003612042	17	50400	14	0.000872445766393273		empty	2	0
A12	empty	31	0.083599999547005	18	54000	15	0.000842649086735323		empty	2	0
A12	empty	33	0.08330000191927	18	57600	16	0.000816099920493803		empty	2	0
A12	empty	35	0.083499997854233	18	61200	17	0.000792321463345592		empty	2	0
A12	empty	37	0.083400003612042	17	64800	18	0.000770925546900093		empty	2	0
A12	empty	39	0.083499997854233	18	68400	19	0.000751592945940575		empty	2	0
A12	empty	41	0.083400003612042	18	72000	20	0.000734058713219778		empty	2	0
B1	s245s	3	0.086099997162819	15	3600	1	0.00859757576671893	TRUE	s245s-red	35	0
B1	s245s	5	0.086599998176098	18	7200	2	0.0140805190777047	TRUE	s245s-red	35	0
B1	s245s	7	0.087899997830391	19	10800	3	0.022964887624111	TRUE	s245s-red	35	1
B1	s245s	9	0.094899997115135	23	14400	4	0.0372060778957574	TRUE	s245s-red	35	4.5
B1	s245s	11	0.11150000244379	26	18000	5	0.059643220429677	TRUE	s245s-red	35	8
B1	s245s	13	0.151399999856949	35	21600	6	0.094049116532352	TRUE	s245s-red	35	16.5
B1	s245s	15	0.223499998450279	50	25200	7	0.144678077560789	TRUE	s245s-red	35	31.5
B1	s245s	17	0.3057000041008	62	28800	8	0.214835791323574	TRUE	s245s-red	35	44.5
B1	s245s	19	0.404399991035461	75	32400	9	0.304372932813409	TRUE	s245s-red	35	57.5
B1	s245s	21	0.522700011730194	93	36000	10	0.407365325078104	TRUE	s245s-red	35	75.5
B1	s245s	23	0.624800026416779	115	39600	11	0.512582729357837	TRUE	s245s-red	35	97.5
B1	s245s	25	0.697799980640411	141	43200	12	0.607818977374327	TRUE	s245s-red	35	123
B1	s245s	27	0.754100024700165	169	46800	13	0.685028615914073	TRUE	s245s-red	35	151.5
B1	s245s	29	0.793600022792816	203	50400	14	0.742223396932293	TRUE	s245s-red	35	186
B1	s245s	31	0.825699985027313	240	54000	15	0.781822019857841	TRUE	s245s-red	35	222
B1	s245s	33	0.85479998588562	284	57600	16	0.807971681872074	TRUE	s245s-red	35	266
B1	s245s	35	0.889299988746643	331	61200	17	0.824704970075115	TRUE	s245s-red	35	313
B1	s245s	37	0.926699995994568	388	64800	18	0.835197955542551	TRUE	s245s-red	35	371
B1	s245s	39	0.974699974060059	447	68400	19	0.841694455248945	TRUE	s245s-red	35	429
B1	s245s	41	1.0029000043869	503	72000	20	0.845684916358335	TRUE	s245s-red	35	485
B2	s245s	3	0.084600001573563	15	3600	1	0.00986331625402644	FALSE	s245s	35	0
B2	s245s	5	0.085299998521805	18	7200	2	0.0156598771459326	FALSE	s245s	35	0
B2	s245s	7	0.08669999986887	19	10800	3	0.0247633302209364	FALSE	s245s	35	1
B2	s245s	9	0.093400001525879	19	14400	4	0.0389138131323485	FALSE	s245s	35	0.5
B2	s245s	11	0.109600000083447	20	18000	5	0.0605612675192815	FALSE	s245s	35	2
B2	s245s	13	0.142900004982948	21	21600	6	0.0928823507330647	FALSE	s245s	35	2.5
B2	s245s	15	0.217199996113777	21	25200	7	0.139429853612554	FALSE	s245s	35	2.5
B2	s245s	17	0.296000003814697	22	28800	8	0.203097208744992	FALSE	s245s	35	4.5
B2	s245s	19	0.389299988746643	22	32400	9	0.284304345993692	FALSE	s245s	35	4.5
B2	s245s	21	0.494500011205673	22	36000	10	0.379130644981871	FALSE	s245s	35	4.5
B2	s245s	23	0.587100028991699	24	39600	11	0.479086692457251	FALSE	s245s	35	6.5
B2	s245s	25	0.654399991035462	25	43200	12	0.573700645589936	FALSE	s245s	35	7
B2	s245s	27	0.721800029277802	26	46800	13	0.654562111181749	FALSE	s245s	35	8.5
B2	s245s	29	0.778299987316132	27	50400	14	0.717853041527311	FALSE	s245s	35	10
B2	s245s	31	0.815299987792969	28	54000	15	0.764066836313608	FALSE	s245s	35	10
B2	s245s	33	0.85259997844696	30	57600	16	0.796127182231243	FALSE	s245s	35	12
B2	s245s	35	0.888899981975555	31	61200	17	0.817586719205236	FALSE	s245s	35	13
B2	s245s	37	0.92330002784729	32	64800	18	0.831608608566425	FALSE	s245s	35	15
B2	s245s	39	0.957300007343292	33	68400	19	0.840626929180778	FALSE	s245s	35	15
B2	s245s	41	0.977299988269806	35	72000	20	0.846368302006775	FALSE	s245s	35	17
B3	s245s	3	0.085199996829033	15	3600	1	0.00965328241609446	FALSE	s245s	35	0
B3	s245s	5	0.085699997842312	18	7200	2	0.0151504249335281	FALSE	s245s	35	0
B3	s245s	7	0.08669999986887	18	10800	3	0.0236898562080983	FALSE	s245s	35	0
B3	s245s	9	0.092200003564358	19	14400	4	0.0368304832617987	FALSE	s245s	35	0.5
B3	s245s	11	0.106499999761581	19	18000	5	0.0567602703377047	FALSE	s245s	35	1
B3	s245s	13	0.135000005364418	21	21600	6	0.0863314671335684	FALSE	s245s	35	2.5
B3	s245s	15	0.201800003647804	22	25200	7	0.12881132170654	FALSE	s245s	35	3.5
B3	s245s	17	0.279500007629395	22	28800	8	0.187082071911854	FALSE	s245s	35	4.5
B3	s245s	19	0.366699993610382	22	32400	9	0.262149163013186	FALSE	s245s	35	4.5
B3	s245s	21	0.468199998140335	22	36000	10	0.351403144370646	FALSE	s245s	35	4.5
B3	s245s	23	0.559199988842011	23	39600	11	0.447942934883499	FALSE	s245s	35	5.5
B3	s245s	25	0.627300024032593	24	43200	12	0.542239638035573	FALSE	s245s	35	6
B3	s245s	27	0.691799998283386	25	46800	13	0.625603433645639	FALSE	s245s	35	7.5
B3	s245s	29	0.756099998950958	26	50400	14	0.693049222356455	FALSE	s245s	35	9
B3	s245s	31	0.806400001049042	28	54000	15	0.743809247184129	FALSE	s245s	35	10
B3	s245s	33	0.836499989032745	29	57600	16	0.779970237426411	FALSE	s245s	35	11
B3	s245s	35	0.874599993228912	30	61200	17	0.804735117771565	FALSE	s245s	35	12
B3	s245s	37	0.910300016403198	32	64800	18	0.821240791439716	FALSE	s245s	35	15
B3	s245s	39	0.944500029087067	33	68400	19	0.832043454932069	FALSE	s245s	35	15
B3	s245s	41	0.966899991035461	35	72000	20	0.839029673912721	FALSE	s245s	35	17
B4	s245s	3	0.096600003540516	15	3600	1	0.0099424273294508	FALSE	s245s	35	0
B4	s245s	5	0.097300000488758	18	7200	2	0.0156492503169555	FALSE	s245s	35	0
B4	s245s	7	0.098499998450279	18	10800	3	0.024536205768982	FALSE	s245s	35	0
B4	s245s	9	0.105099998414516	19	14400	4	0.038239023479562	FALSE	s245s	35	0.5
