AB19606,AB030,genes,STRING_names,gene_orthologs,unique_name,citation,gene_name,type,condition,medLFC,FDR,gene_name_stylized,Pathway
GO593_04195,IX87_12130,rplD,rplD,rplD,rplD,"",rplD,perfect,fosfomycin_T2_1 - none_T2_1a,-0.076043644095624,0.999999994692424,italic('rplD'),Ribosome
GO593_04195,IX87_12130,rplD,rplD,rplD,rplD,"",rplD,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0988234019896161,1,italic('rplD'),Ribosome
GO593_04140,IX87_12075,rplE,IX87_12075,rplE,rplE,"",rplE,perfect,fosfomycin_T2_1 - none_T2_1a,0.407987709070155,0.999997456518907,italic('rplE'),Ribosome
GO593_04140,IX87_12075,rplE,IX87_12075,rplE,rplE,"",rplE,mismatch,fosfomycin_T2_1 - none_T2_1a,0.19840763876153,0.999999990519926,italic('rplE'),Ribosome
GO593_04125,IX87_12060,rplF,rplF,rplF,rplF,"",rplF,perfect,fosfomycin_T2_1 - none_T2_1a,0.344288591470637,0.99965916802455,italic('rplF'),Ribosome
GO593_04125,IX87_12060,rplF,rplF,rplF,rplF,"",rplF,mismatch,fosfomycin_T2_1 - none_T2_1a,0.171434738714738,0.99999999998981,italic('rplF'),Ribosome
GO593_07945,IX87_15975,rplJ,rplJ,rplJ,rplJ,"",rplJ,perfect,fosfomycin_T2_1 - none_T2_1a,-0.191232849598656,0.999999834456253,italic('rplJ'),Ribosome
GO593_07945,IX87_15975,rplJ,rplJ,rplJ,rplJ,"",rplJ,mismatch,fosfomycin_T2_1 - none_T2_1a,0.115602457091558,0.999999999998565,italic('rplJ'),Ribosome
GO593_07935,IX87_15965,rplK,rplK,rplK,rplK,"",rplK,perfect,fosfomycin_T2_1 - none_T2_1a,0.23919798632374,0.999924538719515,italic('rplK'),Ribosome
GO593_07935,IX87_15965,rplK,rplK,rplK,rplK,"",rplK,mismatch,fosfomycin_T2_1 - none_T2_1a,0.00982362913499408,1,italic('rplK'),Ribosome
GO593_03770,IX87_11695,rplM,rplM,rplM,rplM,"",rplM,perfect,fosfomycin_T2_1 - none_T2_1a,-0.0901114628284132,0.999999999990052,italic('rplM'),Ribosome
GO593_03770,IX87_11695,rplM,rplM,rplM,rplM,"",rplM,mismatch,fosfomycin_T2_1 - none_T2_1a,0.0150167131950565,1,italic('rplM'),Ribosome
GO593_04150,IX87_12085,rplN,rplN,rplN,rplN,"",rplN,perfect,fosfomycin_T2_1 - none_T2_1a,-0.899418887556008,0.999985993892027,italic('rplN'),Ribosome
GO593_04150,IX87_12085,rplN,rplN,rplN,rplN,"",rplN,mismatch,fosfomycin_T2_1 - none_T2_1a,0.279994880263695,0.999999999582859,italic('rplN'),Ribosome
GO593_04105,IX87_12040,rplO,rplO,rplO,rplO,"",rplO,perfect,fosfomycin_T2_1 - none_T2_1a,-0.159002696629747,0.999999459257901,italic('rplO'),Ribosome
GO593_04105,IX87_12040,rplO,rplO,rplO,rplO,"",rplO,mismatch,fosfomycin_T2_1 - none_T2_1a,0.457381374836426,0.999999965936033,italic('rplO'),Ribosome
GO593_04165,IX87_12100,rplP,rplP,rplP,rplP,"",rplP,perfect,fosfomycin_T2_1 - none_T2_1a,-0.144233879403694,0.99999910897492,italic('rplP'),Ribosome
GO593_04165,IX87_12100,rplP,rplP,rplP,rplP,"",rplP,mismatch,fosfomycin_T2_1 - none_T2_1a,0.189602351980285,1,italic('rplP'),Ribosome
GO593_04070,IX87_12005,rplQ,rplQ,rplQ,rplQ,"",rplQ,perfect,fosfomycin_T2_1 - none_T2_1a,-0.518798156092605,0.999898589265577,italic('rplQ'),Ribosome
GO593_04070,IX87_12005,rplQ,rplQ,rplQ,rplQ,"",rplQ,mismatch,fosfomycin_T2_1 - none_T2_1a,0.191109162482267,0.999945525433821,italic('rplQ'),Ribosome
GO593_04120,IX87_12055,rplR,rplR,rplR,rplR,"",rplR,mismatch,fosfomycin_T2_1 - none_T2_1a,0.193525970634884,0.999989589219962,italic('rplR'),Ribosome
GO593_04120,IX87_12055,rplR,rplR,rplR,rplR,"",rplR,perfect,fosfomycin_T2_1 - none_T2_1a,-0.194489181123572,0.999999999990052,italic('rplR'),Ribosome
GO593_04595,IX87_12580,rplS,rplS,rplS,rplS,"",rplS,perfect,fosfomycin_T2_1 - none_T2_1a,0.0288855576481675,0.999998572377283,italic('rplS'),Ribosome
GO593_04595,IX87_12580,rplS,rplS,rplS,rplS,"",rplS,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0421758730592803,0.999999999999836,italic('rplS'),Ribosome
GO593_09415,IX87_17480,rplT,rplT,rplT,rplT,"",rplT,perfect,fosfomycin_T2_1 - none_T2_1a,-0.0515332758382434,0.999999999990052,italic('rplT'),Ribosome
GO593_09415,IX87_17480,rplT,rplT,rplT,rplT,"",rplT,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0432162524285435,1,italic('rplT'),Ribosome
GO593_02650,IX87_10225,rplU,rplU,rplU,rplU,"",rplU,perfect,fosfomycin_T2_1 - none_T2_1a,-0.0586904007644061,0.999833345403486,italic('rplU'),Ribosome
GO593_02650,IX87_10225,rplU,rplU,rplU,rplU,"",rplU,mismatch,fosfomycin_T2_1 - none_T2_1a,0.0797361790152405,0.999999999999988,italic('rplU'),Ribosome
GO593_04175,IX87_12110,rplV,rplV,rplV,rplV,"",rplV,perfect,fosfomycin_T2_1 - none_T2_1a,0.116530002040648,0.999964340551866,italic('rplV'),Ribosome
GO593_04175,IX87_12110,rplV,rplV,rplV,rplV,"",rplV,mismatch,fosfomycin_T2_1 - none_T2_1a,0.252004376214366,0.999999999235477,italic('rplV'),Ribosome
GO593_04190,IX87_12125,rplW,IX87_12125,rplW,rplW,"",rplW,perfect,fosfomycin_T2_1 - none_T2_1a,-0.713734201106082,0.999894928709938,italic('rplW'),Ribosome
GO593_04190,IX87_12125,rplW,IX87_12125,rplW,rplW,"",rplW,mismatch,fosfomycin_T2_1 - none_T2_1a,0.0587370558057667,1,italic('rplW'),Ribosome
GO593_04145,IX87_12080,rplX,rplX,rplX,rplX,"",rplX,perfect,fosfomycin_T2_1 - none_T2_1a,0.120535157226311,0.988960256158177,italic('rplX'),Ribosome
GO593_04145,IX87_12080,rplX,rplX,rplX,rplX,"",rplX,mismatch,fosfomycin_T2_1 - none_T2_1a,0.255650822122547,0.999999999999998,italic('rplX'),Ribosome
GO593_10330,IX87_18470,rplY,rplY,rplY,rplY,"",rplY,perfect,fosfomycin_T2_1 - none_T2_1a,0.167401414426814,0.999685985982565,italic('rplY'),Ribosome
GO593_10330,IX87_18470,rplY,rplY,rplY,rplY,"",rplY,mismatch,fosfomycin_T2_1 - none_T2_1a,0.0301161289363638,1,italic('rplY'),Ribosome
GO593_02645,IX87_10220,rpmA,rpmA,rpmA,rpmA,"",rpmA,perfect,fosfomycin_T2_1 - none_T2_1a,-0.0926329140500491,0.999999966659063,italic('rpmA'),Ribosome
GO593_02645,IX87_10220,rpmA,rpmA,rpmA,rpmA,"",rpmA,mismatch,fosfomycin_T2_1 - none_T2_1a,0.0206946070395267,1,italic('rpmA'),Ribosome
GO593_08750,IX87_16810,rpmB,rpmB,rpmB,rpmB,"",rpmB,perfect,fosfomycin_T2_1 - none_T2_1a,-0.264850091588127,0.99999604263854,italic('rpmB'),Ribosome
GO593_08750,IX87_16810,rpmB,rpmB,rpmB,rpmB,"",rpmB,mismatch,fosfomycin_T2_1 - none_T2_1a,0.0310963016336296,1,italic('rpmB'),Ribosome
GO593_04160,IX87_12095,rpmC,rpmC,rpmC,rpmC,"",rpmC,perfect,fosfomycin_T2_1 - none_T2_1a,-0.107888387502018,0.999618458774903,italic('rpmC'),Ribosome
GO593_04160,IX87_12095,rpmC,rpmC,rpmC,rpmC,"",rpmC,mismatch,fosfomycin_T2_1 - none_T2_1a,0.136372377091255,0.999999999811324,italic('rpmC'),Ribosome
GO593_04110,IX87_12045,rpmD,rpmD,rpmD,rpmD,"",rpmD,perfect,fosfomycin_T2_1 - none_T2_1a,0.0888776808230277,0.999998884756138,italic('rpmD'),Ribosome
GO593_04110,IX87_12045,rpmD,rpmD,rpmD,rpmD,"",rpmD,mismatch,fosfomycin_T2_1 - none_T2_1a,0.0488840811642865,0.99999999965695,italic('rpmD'),Ribosome
GO593_10270,IX87_18410,rpmF,rpmF,rpmF,rpmF,"",rpmF,perfect,fosfomycin_T2_1 - none_T2_1a,0.524477372711011,0.988245138261195,italic('rpmF'),Ribosome
GO593_10270,IX87_18410,rpmF,rpmF,rpmF,rpmF,"",rpmF,mismatch,fosfomycin_T2_1 - none_T2_1a,0.578638005971961,0.999896600436789,italic('rpmF'),Ribosome
GO593_09410,IX87_17475,rpmI,rpmI,rpmI,rpmI,"",rpmI,perfect,fosfomycin_T2_1 - none_T2_1a,-0.0787614127374319,0.999999999990052,italic('rpmI'),Ribosome
GO593_09410,IX87_17475,rpmI,rpmI,rpmI,rpmI,"",rpmI,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0553584474879166,1,italic('rpmI'),Ribosome
GO593_04095,IX87_12030,rpmJ,rpmJ,rpmJ,rpmJ,"",rpmJ,mismatch,fosfomycin_T2_1 - none_T2_1a,0.171782810080737,0.952388493916441,italic('rpmJ'),Ribosome
GO593_04095,IX87_12030,rpmJ,rpmJ,rpmJ,rpmJ,"",rpmJ,perfect,fosfomycin_T2_1 - none_T2_1a,0.256459754596432,0.999256583968213,italic('rpmJ'),Ribosome
GO593_04075,IX87_12010,rpoA,IX87_12010,rpoA,rpoA,"",rpoA,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.125591462499807,0.999701106076103,italic('rpoA'),
GO593_04075,IX87_12010,rpoA,IX87_12010,rpoA,rpoA,"",rpoA,perfect,fosfomycin_T2_1 - none_T2_1a,-0.40580249503788,0.999986896958862,italic('rpoA'),
GO593_07955,IX87_15985,rpoB,rpoB,rpoB,rpoB,"",rpoB,perfect,fosfomycin_T2_1 - none_T2_1a,-0.390283440298386,0.999742975749409,italic('rpoB'),
GO593_07955,IX87_15985,rpoB,rpoB,rpoB,rpoB,"",rpoB,mismatch,fosfomycin_T2_1 - none_T2_1a,0.0500517050978058,0.999999830835541,italic('rpoB'),
GO593_07960,IX87_15990,rpoC,rpoC,rpoC,rpoC,"",rpoC,perfect,fosfomycin_T2_1 - none_T2_1a,-0.457336308203545,0.997854709760848,italic('rpoC'),
GO593_07960,IX87_15990,rpoC,rpoC,rpoC,rpoC,"",rpoC,mismatch,fosfomycin_T2_1 - none_T2_1a,0.396588725902482,0.998249708448692,italic('rpoC'),
GO593_02580,IX87_10155,rpoD,rpoD,rpoD,rpoD,"",rpoD,perfect,fosfomycin_T2_1 - none_T2_1a,-0.807427184327081,0.97423909416473,italic('rpoD'),
GO593_02580,IX87_10155,rpoD,rpoD,rpoD,rpoD,"",rpoD,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0375298567043093,0.999999313606054,italic('rpoD'),
GO593_00210,IX87_07430,rpoH,rpoH,rpoH,rpoH,"",rpoH,perfect,fosfomycin_T2_1 - none_T2_1a,-0.921079969033663,0.302967589569229,italic('rpoH'),
GO593_00210,IX87_07430,rpoH,rpoH,rpoH,rpoH,"",rpoH,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.598677726134528,0.3899270385806,italic('rpoH'),
GO593_15560,IX87_02260,rpsA,rpsA,rpsA,rpsA,"",rpsA,perfect,fosfomycin_T2_1 - none_T2_1a,-0.406648214027221,0.998130999956205,italic('rpsA'),Ribosome
GO593_15560,IX87_02260,rpsA,rpsA,rpsA,rpsA,"",rpsA,mismatch,fosfomycin_T2_1 - none_T2_1a,0.0138419729795343,1,italic('rpsA'),Ribosome
GO593_00870,IX87_07990,rpsB,rpsB,rpsB,rpsB,"",rpsB,perfect,fosfomycin_T2_1 - none_T2_1a,0.177763991441008,0.997383741163187,italic('rpsB'),Ribosome
GO593_00870,IX87_07990,rpsB,rpsB,rpsB,rpsB,"",rpsB,mismatch,fosfomycin_T2_1 - none_T2_1a,0.173225417117433,0.999999244110302,italic('rpsB'),Ribosome
GO593_04170,IX87_12105,rpsC,IX87_12105,rpsC,rpsC,"",rpsC,mismatch,fosfomycin_T2_1 - none_T2_1a,0.234039968253556,1,italic('rpsC'),Ribosome
GO593_04170,IX87_12105,rpsC,IX87_12105,rpsC,rpsC,"",rpsC,perfect,fosfomycin_T2_1 - none_T2_1a,0.0246664962937664,1,italic('rpsC'),Ribosome
GO593_04080,IX87_12015,rpsD,IX87_12015,rpsD,rpsD,"",rpsD,perfect,fosfomycin_T2_1 - none_T2_1a,-0.310951825754385,0.999900671827853,italic('rpsD'),Ribosome
GO593_04080,IX87_12015,rpsD,IX87_12015,rpsD,rpsD,"",rpsD,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0354679230219249,0.999999999998,italic('rpsD'),Ribosome
GO593_04115,IX87_12050,rpsE,IX87_12050,rpsE,rpsE,"",rpsE,perfect,fosfomycin_T2_1 - none_T2_1a,-0.0354576409502538,0.999716476541143,italic('rpsE'),Ribosome
GO593_04115,IX87_12050,rpsE,IX87_12050,rpsE,rpsE,"",rpsE,mismatch,fosfomycin_T2_1 - none_T2_1a,0.15741335101564,0.999997193637186,italic('rpsE'),Ribosome
GO593_18615,IX87_06845,rpsF,rpsF,rpsF,rpsF,"",rpsF,perfect,fosfomycin_T2_1 - none_T2_1a,-0.0861221230179601,0.999999987261135,italic('rpsF'),Ribosome
GO593_18615,IX87_06845,rpsF,rpsF,rpsF,rpsF,"",rpsF,mismatch,fosfomycin_T2_1 - none_T2_1a,0.0474377607855974,1,italic('rpsF'),Ribosome
GO593_10515,IX87_01835,rpsG,rpsG,rpsG,rpsG,"",rpsG,mismatch,fosfomycin_T2_1 - none_T2_1a,0.411106942420133,0.881666088752137,italic('rpsG'),Ribosome
GO593_10515,IX87_01835,rpsG,rpsG,rpsG,rpsG,"",rpsG,perfect,fosfomycin_T2_1 - none_T2_1a,-0.105368065396786,1,italic('rpsG'),Ribosome
GO593_04130,IX87_12065,rpsH,IX87_12065,rpsH,rpsH,"",rpsH,perfect,fosfomycin_T2_1 - none_T2_1a,-0.371103651591086,0.999999917607643,italic('rpsH'),Ribosome
GO593_04130,IX87_12065,rpsH,IX87_12065,rpsH,rpsH,"",rpsH,mismatch,fosfomycin_T2_1 - none_T2_1a,0.222791397268121,0.999999999917611,italic('rpsH'),Ribosome
GO593_03775,IX87_11700,rpsI,rpsI,rpsI,rpsI,"",rpsI,perfect,fosfomycin_T2_1 - none_T2_1a,-0.357914473101152,0.999980355306486,italic('rpsI'),Ribosome
GO593_03775,IX87_11700,rpsI,rpsI,rpsI,rpsI,"",rpsI,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.421731466648303,0.999999532663137,italic('rpsI'),Ribosome
GO593_04205,IX87_12140,rpsJ,rpsJ,rpsJ,rpsJ,"",rpsJ,perfect,fosfomycin_T2_1 - none_T2_1a,0.108628312079687,0.999986173417611,italic('rpsJ'),Ribosome
GO593_04205,IX87_12140,rpsJ,rpsJ,rpsJ,rpsJ,"",rpsJ,mismatch,fosfomycin_T2_1 - none_T2_1a,0.0344280708083772,1,italic('rpsJ'),Ribosome
GO593_04085,IX87_12020,rpsK,rpsK,rpsK,rpsK,"",rpsK,perfect,fosfomycin_T2_1 - none_T2_1a,-0.488388160119685,0.99999997283227,italic('rpsK'),Ribosome
GO593_04085,IX87_12020,rpsK,rpsK,rpsK,rpsK,"",rpsK,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.328117459012359,0.999999999992727,italic('rpsK'),Ribosome
GO593_10510,IX87_01840,rpsL,rpsL,rpsL,rpsL,"",rpsL,mismatch,fosfomycin_T2_1 - none_T2_1a,0.557035780686939,0.265915183101905,italic('rpsL'),Ribosome
GO593_10510,IX87_01840,rpsL,rpsL,rpsL,rpsL,"",rpsL,perfect,fosfomycin_T2_1 - none_T2_1a,0.47522198451963,0.999860720089684,italic('rpsL'),Ribosome
GO593_04090,IX87_12025,rpsM,rpsM,rpsM,rpsM,"",rpsM,perfect,fosfomycin_T2_1 - none_T2_1a,-0.545645913031669,0.977537783188547,italic('rpsM'),Ribosome
GO593_04090,IX87_12025,rpsM,rpsM,rpsM,rpsM,"",rpsM,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0780958960521489,0.998491605726004,italic('rpsM'),Ribosome
GO593_04135,IX87_12070,rpsN,rpsN,rpsN,rpsN,"",rpsN,perfect,fosfomycin_T2_1 - none_T2_1a,0.757542637215836,0.998099485445028,italic('rpsN'),Ribosome
GO593_04135,IX87_12070,rpsN,rpsN,rpsN,rpsN,"",rpsN,mismatch,fosfomycin_T2_1 - none_T2_1a,0.282318147373918,0.999524161247743,italic('rpsN'),Ribosome
GO593_08305,IX87_16360,rpsO,rpsO,rpsO,rpsO,"",rpsO,perfect,fosfomycin_T2_1 - none_T2_1a,0.0349858000643005,0.999986942925986,italic('rpsO'),Ribosome
GO593_08305,IX87_16360,rpsO,rpsO,rpsO,rpsO,"",rpsO,mismatch,fosfomycin_T2_1 - none_T2_1a,0.0423880779131306,0.999999999985811,italic('rpsO'),Ribosome
GO593_04610,IX87_12595,rpsP,rpsP,rpsP,rpsP,"",rpsP,mismatch,fosfomycin_T2_1 - none_T2_1a,0.138195879677446,0.999993713076168,italic('rpsP'),Ribosome
GO593_04610,IX87_12595,rpsP,rpsP,rpsP,rpsP,"",rpsP,perfect,fosfomycin_T2_1 - none_T2_1a,-0.19731703796982,0.999995840718607,italic('rpsP'),Ribosome
GO593_04155,IX87_12090,rpsQ,rpsQ,rpsQ,rpsQ,"",rpsQ,mismatch,fosfomycin_T2_1 - none_T2_1a,0.397051264269741,0.99999869954346,italic('rpsQ'),Ribosome
GO593_04155,IX87_12090,rpsQ,rpsQ,rpsQ,rpsQ,"",rpsQ,perfect,fosfomycin_T2_1 - none_T2_1a,-0.147206008942655,0.999999999990052,italic('rpsQ'),Ribosome
GO593_18620,IX87_06850,rpsR,rpsR,rpsR,rpsR,"",rpsR,perfect,fosfomycin_T2_1 - none_T2_1a,-0.0415094092065127,0.999999996634403,italic('rpsR'),Ribosome
GO593_18620,IX87_06850,rpsR,rpsR,rpsR,rpsR,"",rpsR,mismatch,fosfomycin_T2_1 - none_T2_1a,0.0298359762614222,1,italic('rpsR'),Ribosome
GO593_04180,IX87_12115,rpsS,IX87_12115,rpsS,rpsS,"",rpsS,mismatch,fosfomycin_T2_1 - none_T2_1a,0.105429813037233,1,italic('rpsS'),Ribosome
GO593_04180,IX87_12115,rpsS,IX87_12115,rpsS,rpsS,"",rpsS,perfect,fosfomycin_T2_1 - none_T2_1a,-0.346307368995682,1,italic('rpsS'),Ribosome
GO593_00120,IX87_07340,rpsU,rpsU,rpsU,rpsU,"",rpsU,perfect,fosfomycin_T2_1 - none_T2_1a,-0.160341521231004,0.999999999990052,italic('rpsU'),Ribosome
GO593_00120,IX87_07340,rpsU,rpsU,rpsU,rpsU,"",rpsU,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0152498106622168,1,italic('rpsU'),Ribosome
GO593_02535,IX87_10110,sdhA,IX87_10110,sdhA,sdhA,"",.,perfect,fosfomycin_T2_1 - none_T2_1a,-0.517112539104893,0.99704031126143,italic('sdhA'),
GO593_02535,IX87_10110,sdhA,IX87_10110,sdhA,sdhA,"",.,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.332425866480883,0.999999989631545,italic('sdhA'),
GO593_02530,IX87_10105,sdhB,sdhB,sdhB,sdhB,"",sdhB,perfect,fosfomycin_T2_1 - none_T2_1a,-1.05697700614867,0.863381607594768,italic('sdhB'),
GO593_02530,IX87_10105,sdhB,sdhB,sdhB,sdhB,"",sdhB,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.460082681125261,0.998938174108421,italic('sdhB'),
GO593_02545,IX87_10120,sdhC,sdhC,sdhC,sdhC,"",sdhC,mismatch,fosfomycin_T2_1 - none_T2_1a,-1.45465042497848,0.873493644992868,italic('sdhC'),
GO593_02545,IX87_10120,sdhC,sdhC,sdhC,sdhC,"",sdhC,perfect,fosfomycin_T2_1 - none_T2_1a,-1.0450585144658,0.950407274747876,italic('sdhC'),
GO593_02540,IX87_10115,sdhD,sdhD,sdhD,sdhD,"",sdhD,perfect,fosfomycin_T2_1 - none_T2_1a,-1.58569847499523,0.0737037053706679,italic('sdhD'),
GO593_02540,IX87_10115,sdhD,sdhD,sdhD,sdhD,"",sdhD,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.372723174615046,0.999561247544218,italic('sdhD'),
GO593_03315,IX87_11200,secA,secA,secA,secA,"",secA,perfect,fosfomycin_T2_1 - none_T2_1a,-1.28365067284725,0.974783065946299,italic('secA'),
GO593_03315,IX87_11200,secA,secA,secA,secA,"",secA,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0435203668127436,1,italic('secA'),
GO593_03585,IX87_11510,secD,secD,secD,secD,"",secD,perfect,fosfomycin_T2_1 - none_T2_1a,-2.46183490100429,6.69406109478558e-09,italic('secD'),
GO593_03585,IX87_11510,secD,secD,secD,secD,"",secD,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.836289124691383,0.0882970230867423,italic('secD'),
GO593_07925,IX87_15955,secE,secE,secE,secE,"",secE,perfect,fosfomycin_T2_1 - none_T2_1a,-1.19993749427915,0.860290063306817,italic('secE'),
GO593_07925,IX87_15955,secE,secE,secE,secE,"",secE,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.784151076550869,0.999999580693352,italic('secE'),
GO593_03590,IX87_11515,secF,secF,secF,secF,"",secF,perfect,fosfomycin_T2_1 - none_T2_1a,-0.293858300669275,0.99994071026489,italic('secF'),
GO593_03590,IX87_11515,secF,secF,secF,secF,"",secF,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0716058077094125,0.999999999901125,italic('secF'),
GO593_04100,IX87_12035,secY,secY,secY,secY,"",secY,perfect,fosfomycin_T2_1 - none_T2_1a,-0.380586895719367,0.996718905215932,italic('secY'),
GO593_04100,IX87_12035,secY,secY,secY,secY,"",secY,mismatch,fosfomycin_T2_1 - none_T2_1a,0.189108265235983,1,italic('secY'),
GO593_02060,IX87_09590,serC,serC,serC,serC,"",serC,perfect,fosfomycin_T2_1 - none_T2_1a,-0.0404101305518123,0.999999999990052,italic('serC'),
GO593_02060,IX87_09590,serC,serC,serC,serC,"",serC,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0299501811191871,1,italic('serC'),
GO593_02630,IX87_10205,serS,serS,serS,serS,"",serS,perfect,fosfomycin_T2_1 - none_T2_1a,-0.476123355631677,0.999166795232215,italic('serS'),tRNA Ligase
GO593_02630,IX87_10205,serS,serS,serS,serS,"",serS,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0187290491897517,0.999999999729929,italic('serS'),tRNA Ligase
GO593_11915,IX87_05760,unknown,smc_2,GO593_11915,smc_2,"",.,perfect,fosfomycin_T2_1 - none_T2_1a,-0.809751681829006,0.328899660978568,italic('smc_2'),
GO593_11915,IX87_05760,unknown,smc_2,GO593_11915,smc_2,"",.,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.122216693792282,1,italic('smc_2'),
GO593_05260,IX87_13440,ssb,ssb,ssb,ssb,"",ssb,perfect,fosfomycin_T2_1 - none_T2_1a,0.101827809677061,0.999999898559219,italic('ssb'),
GO593_05260,IX87_13440,ssb,ssb,ssb,ssb,"",ssb,mismatch,fosfomycin_T2_1 - none_T2_1a,0.0927649788458535,0.999999992309389,italic('ssb'),
GO593_02510,IX87_10095,"sucB, odhB, bkdB",sucB,odhB,sucB,"",odhB,perfect,fosfomycin_T2_1 - none_T2_1a,-0.918667170691579,0.416226316968361,italic('sucB'),
GO593_02510,IX87_10095,"sucB, odhB, bkdB",sucB,odhB,sucB,"",odhB,mismatch,fosfomycin_T2_1 - none_T2_1a,-1.07713951136831,0.98432595317074,italic('sucB'),
GO593_18420,IX87_06640,tamA,AIL78322.1,tamA,tamA,"",.,perfect,fosfomycin_T2_1 - none_T2_1a,0.033879944243417,0.999999974152575,italic('tamA'),
GO593_18420,IX87_06640,tamA,AIL78322.1,tamA,tamA,"",.,mismatch,fosfomycin_T2_1 - none_T2_1a,0.0506620352356924,1,italic('tamA'),
GO593_18415,IX87_06635,tamB,AIL78321.1,tamB,tamB,"",.,perfect,fosfomycin_T2_1 - none_T2_1a,-0.520107269477185,0.853510460771291,italic('tamB'),
GO593_18415,IX87_06635,tamB,AIL78321.1,tamB,tamB,"",.,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0477384354412537,0.999999988304859,italic('tamB'),
GO593_10295,IX87_18435,thiD,thiD,thiD,thiD,"",.,perfect,fosfomycin_T2_1 - none_T2_1a,-0.115683486072621,0.999999999990052,italic('thiD'),
GO593_10295,IX87_18435,thiD,thiD,thiD,thiD,"",.,mismatch,fosfomycin_T2_1 - none_T2_1a,0.00974072715285998,1,italic('thiD'),
GO593_01465,IX87_08990,thiE,thiE,thiE,thiE,"",.,perfect,fosfomycin_T2_1 - none_T2_1a,-0.0364134467415266,0.999999998141607,italic('thiE'),
GO593_01465,IX87_08990,thiE,thiE,thiE,thiE,"",.,mismatch,fosfomycin_T2_1 - none_T2_1a,0.00141613222421174,1,italic('thiE'),
GO593_05780,IX87_14010,thiL,thiL,thiL,thiL,"",thiL,perfect,fosfomycin_T2_1 - none_T2_1a,-0.0933498817900388,0.999999881523077,italic('thiL'),
GO593_05780,IX87_14010,thiL,thiL,thiL,thiL,"",thiL,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0189751616886964,1,italic('thiL'),
GO593_09385,IX87_17450,thrS,IX87_17450,thrS,thrS,"",thrS,perfect,fosfomycin_T2_1 - none_T2_1a,-0.324636707986891,0.999941953150742,italic('thrS'),tRNA Ligase
GO593_09385,IX87_17450,thrS,IX87_17450,thrS,thrS,"",thrS,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.12854278417367,0.999999999979489,italic('thrS'),tRNA Ligase
GO593_07340,IX87_15330,atpB,IX87_15330,atpB,atpB,"",atpB,perfect,fosfomycin_T2_1 - none_T2_1a,-4.69506955783058,1.77009459463832e-08,italic('atpB'),
GO593_07340,IX87_15330,atpB,IX87_15330,atpB,atpB,"",atpB,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.735634431703892,0.357963019436917,italic('atpB'),
GO593_08800,IX87_16890,thyA,thyA,thyA,thyA,"",thyA,perfect,fosfomycin_T2_1 - none_T2_1a,-2.55255426484784,0.00100634151052591,italic('thyA'),
GO593_08800,IX87_16890,thyA,thyA,thyA,thyA,"",thyA,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.428791557003026,0.999967322185862,italic('thyA'),
GO593_09480,IX87_17545,tilS,tilS,tilS,tilS,"",tilS,perfect,fosfomycin_T2_1 - none_T2_1a,-0.12623815421678,0.999999999444384,italic('tilS'),
GO593_09480,IX87_17545,tilS,tilS,tilS,tilS,"",tilS,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0863373510627589,1,italic('tilS'),
GO593_15295,IX87_02535,"tkt, tktB, tktA",IX87_02535,tkt,tkt,"",tkt,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.0621279474269657,1,italic('tkt'),
GO593_15295,IX87_02535,"tkt, tktB, tktA",IX87_02535,tkt,tkt,"",tkt,perfect,fosfomycin_T2_1 - none_T2_1a,-0.57652190134324,1,italic('tkt'),
GO593_01795,IX87_09310,tmk,tmk,tmk,tmk,"",.,perfect,fosfomycin_T2_1 - none_T2_1a,-2.71366701435912,1.33387378926659e-06,italic('tmk'),
GO593_01795,IX87_09310,tmk,tmk,tmk,tmk,"",.,mismatch,fosfomycin_T2_1 - none_T2_1a,-0.152394214909467,0.999742762699767,italic('tmk'),
